id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
747069,ALQUILO HABITACION CON DOS CAMAS,3920707,Ana,L'EIXAMPLE,RUSSAFA,39.46027,-0.37166,Private room,25,2,117,2019-02-17,1.53,2,291
747076, HABITACIÓN CENTRICA DE MATRIMONIO,3920707,Ana,L'EIXAMPLE,RUSSAFA,39.46088,-0.37291,Private room,25,1,227,2019-02-06,3.14,2,327
754961,Attic San Vicente 102,3480461,Valencia Luxury,EXTRAMURS,LA ROQUETA,39.46662,-0.38124,Entire home/apt,125,3,11,2018-12-29,0.18,74,295
756434,Amazing Baja Apartment in the Heart of El Carmen,3480461,Valencia Luxury,CIUTAT VELLA,EL CARME,39.478,-0.379,Entire home/apt,140,3,14,2018-10-24,0.30,74,350
756440,The Barón de Cárcer Attic with Terrace,3480461,Valencia Luxury,CIUTAT VELLA,SANT FRANCESC,39.46949,-0.37918,Entire home/apt,180,3,16,2018-10-29,0.26,74,276
757560,Valencia (Spain),3988639,Sonia,POBLATS DEL NORD,LES CASES DE BARCENA,39.5314,-0.34998,Private room,75,3,0,,,1,365
760857,Cozy rooftop flat with garden terrace.,372326,Sandro And BB,CIUTAT VELLA,EL PILAR,39.47252,-0.3813,Entire home/apt,55,3,85,2019-02-17,1.53,2,149
772380,Charming loft in Plaza Redonda -1,4075514,Ana,CIUTAT VELLA,LA SEU,39.47488,-0.3761,Entire home/apt,64,3,146,2019-02-25,1.99,3,178
776819,Our Sunny Penthouse. Stay!!!,4096931,Jose,CIUTAT VELLA,EL CARME,39.47762,-0.38082,Entire home/apt,59,2,245,2019-02-25,3.31,7,308
779542,"Super offer! Big apartment, WiFi",907329,Malinka,RASCANYA,ELS ORRIOLS,39.49365,-0.37168,Entire home/apt,25,10,23,2019-01-04,0.34,5,292
782942,Charming loft in Plaza Redonda -2,4075514,Ana,CIUTAT VELLA,LA SEU,39.4749,-0.37576,Entire home/apt,64,3,142,2019-02-22,2.01,3,219
787653,Large room in Valencia city center,3879306,Federico,EXTRAMURS,LA ROQUETA,39.46666,-0.38125,Private room,60,1,1,2016-03-22,0.03,1,363
790900,The Malvarrosa Beach - 2 Apartments,3480461,Valencia Luxury,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46682,-0.32584,Entire home/apt,470,3,18,2018-12-03,0.39,74,264
793674,A WINDOW TO INFINITY,4081508,Mak,POBLATS MARITIMS,LA MALVA-ROSA,39.47685,-0.32738,Private room,29,3,97,2019-02-01,1.33,1,255
796840,Sea Front Apartment I,3480461,Valencia Luxury,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46957,-0.32641,Entire home/apt,250,3,4,2018-05-14,0.07,74,271
796848,Seafront II,3480461,Valencia Luxury,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46969,-0.32592,Entire home/apt,250,3,4,2018-06-26,0.09,74,264
802383,"BEACH MalvaRosa, SUN, Wi-Fi",907329,Malinka,POBLATS MARITIMS,LA MALVA-ROSA,39.48216,-0.32816,Entire home/apt,39,10,48,2019-01-18,0.65,5,124
808573,Ohmyloft Valencia,4254196,Jaime,POBLATS DE L'OEST,BENIFERRI,39.5027,-0.40633,Entire home/apt,50,1,84,2019-01-20,1.12,1,358
814174,Apartamento entero en estación AVE Valencia,4278441,Rafa,EXTRAMURS,ARRANCAPINS,39.4606,-0.38358,Entire home/apt,32,2,84,2018-09-09,2.34,1,57
824917,11.Lonja II Casco Antiguo,2711989,Like Apartments,CIUTAT VELLA,EL MERCAT,39.47608,-0.37965,Entire home/apt,45,1,14,2018-12-29,0.19,28,261
832274,LIVE IN THE HEART OF THE CENTRE+WIFI,4356813,Laura Y Lucia,CIUTAT VELLA,SANT FRANCESC,39.47119,-0.37211,Entire home/apt,64,3,203,2019-02-25,2.69,2,212
853840,Sun Studio City Center @ Love & Loft -Nice Balcony,2361433,Raúl,CIUTAT VELLA,LA SEU,39.47385,-0.37554,Entire home/apt,50,2,45,2019-02-08,0.93,2,164
856075,"Quiet, spacious and central flat",4468110,Juangui,CIUTAT VELLA,SANT FRANCESC,39.47066,-0.38076,Entire home/apt,50,2,26,2019-01-01,0.65,1,12
868370,Valencia Luxury Centre 14 Attic,3480461,Valencia Luxury,EXTRAMURS,ARRANCAPINS,39.46772,-0.38593,Entire home/apt,240,3,32,2019-01-31,0.49,74,232
868554,APARTAMENTO ZONA BOTANICO,4893865,Genoveva,EXTRAMURS,EL BOTANIC,39.47738,-0.38448,Entire home/apt,50,7,22,2018-09-11,0.39,1,72
868779,Valencia Luxury Centre 12,3480461,Valencia Luxury,EXTRAMURS,ARRANCAPINS,39.46858,-0.38441,Entire home/apt,131,2,23,2018-12-16,0.34,74,264
870369,Valencia Luxury Centre 11,3480461,Valencia Luxury,EXTRAMURS,ARRANCAPINS,39.4674,-0.38398,Entire home/apt,130,3,9,2018-10-29,0.12,74,59
873348,Center City 6/8pers 3 bedrooms + small terrace. A,508042,Carmen,CIUTAT VELLA,EL MERCAT,39.47455,-0.38107,Entire home/apt,134,1,83,2019-01-15,1.16,6,173
880307,Completely renovated sunny apartmen,4655487,Oscar,JESUS,LA RAIOSA,39.45918,-0.38617,Entire home/apt,35,3,73,2019-01-04,1.01,1,300
891288,VERY CENTRIC SINGLE BEDROOM,4735289,L. Maria,EXTRAMURS,LA PETXINA,39.47531,-0.38849,Private room,30,1,15,2019-02-13,0.25,1,360
896304,Penthouse on the beach//wifi//bikes,2570450,Morten,POBLATS DEL SUD,EL PERELLONET,39.29705,-0.28734,Entire home/apt,60,2,117,2018-12-09,1.63,1,0
904675,Cozy and sunny flat. for 1-2 People,4839579,Alejandro,CAMINS AL GRAU,ALBORS,39.46814,-0.35562,Entire home/apt,75,3,43,2019-01-12,0.60,12,266
905591,HISTORICAL CENTER APARTMENT,4844941,Luciano,CIUTAT VELLA,EL PILAR,39.47245,-0.38346,Entire home/apt,150,2,14,2019-02-25,0.25,3,293
906357,Chic Rooftop Terrace - WiFI,1240766,Jessica Mary,L'EIXAMPLE,RUSSAFA,39.46348,-0.36993,Entire home/apt,75,2,104,2019-02-11,1.42,6,68
909244,Mediterranean Valencian Style ,4875774,Eduardo,LA SAIDIA,TRINITAT,39.48534,-0.36717,Entire home/apt,70,30,18,2019-01-29,0.26,2,212
909291,Cozy loft at the city centre (3 people),4875923,Andrea,EXTRAMURS,LA PETXINA,39.46981,-0.38881,Entire home/apt,60,4,27,2018-11-20,0.37,1,171
909800,I rent luxury flat Valencia(Spain),4877564,Andrea,POBLATS MARITIMS,EL GRAU,39.46012,-0.33179,Entire home/apt,40,360,0,,,1,365
920406,CIUDAD DE LAS CIENCIAS APARTMENT,4945920,Isabel,L'EIXAMPLE,RUSSAFA,39.46042,-0.36814,Entire home/apt,50,1,78,2019-02-12,1.29,4,156
923390,LUX4U VALENCIA CENTER 2 bdroom+WIFI,4966350,Lux4u Flats,CIUTAT VELLA,SANT FRANCESC,39.46913,-0.37511,Entire home/apt,68,3,197,2019-01-06,2.69,1,221
927457,NEW HEART OF THE CENTRE LOFT+WIFI,4356813,Laura Y Lucia,CIUTAT VELLA,SANT FRANCESC,39.46859,-0.37392,Entire home/apt,64,3,250,2019-02-25,3.42,2,215
929005,sunny single bedroom city centre,5001171,Tony,L'EIXAMPLE,RUSSAFA,39.4618,-0.37343,Private room,30,1,14,2018-09-23,0.39,1,277
933927,Apartment. CENTRE of Valencia. WIFI,5036197,Rita,CIUTAT VELLA,SANT FRANCESC,39.46774,-0.37434,Entire home/apt,55,2,162,2019-02-16,2.23,1,349
942470,SINGLE ROOM VALENCIA SOUTH Spanish teacher´s,757279,Teresa,POBLATS DEL SUD,FAITANAR,39.42621,-0.39733,Private room,13,1,37,2019-01-17,0.82,2,58
943191,SleepinginValencia CHILL OUT,6300090,Sleeping In Valencia,L'EIXAMPLE,RUSSAFA,39.46259,-0.36997,Entire home/apt,30,2,295,2019-02-10,4.08,5,164
946991,Double room in heart of Valencia,557546,Mirek & Lita,CIUTAT VELLA,EL MERCAT,39.47181,-0.37765,Private room,25,1,225,2019-01-03,3.31,4,180
953223,Modern apartment in the city center,5174605,Irene,L'EIXAMPLE,RUSSAFA,39.46393,-0.37324,Entire home/apt,61,10,54,2018-11-18,0.76,2,358
955217,BEACH APARTMENT 10km from Valencia,5188319,JoséManuel Y María,POBLATS DEL NORD,RAFALELL-VISTABELLA,39.5619,-0.29104,Entire home/apt,40,2,30,2018-11-20,0.44,1,83
955937,design loft+wifi+sunny terrace,5194762,Sergio,CAMPANAR,SANT PAU,39.47747,-0.40027,Entire home/apt,59,2,125,2018-12-29,1.72,1,284
956407,CENTRAL 1BR WiFi RUZAFA,2546380,Mariamparo,L'EIXAMPLE,RUSSAFA,39.46116,-0.37856,Entire home/apt,45,2,150,2019-01-19,2.07,1,337
959190,"Seaside peace, 20 mins to Valencia.",5220094,Pilar,POBLATS DEL SUD,EL SALER,39.35113,-0.32215,Entire home/apt,110,6,3,2018-01-18,0.04,1,173
960147,your house in the center of valencia,4678441,Manuel,CIUTAT VELLA,EL MERCAT,39.47577,-0.38067,Entire home/apt,45,2,125,2019-02-11,1.81,1,255
960955,BreathTaking Views,5247790,Luis,CIUTAT VELLA,EL MERCAT,39.47289,-0.37645,Entire home/apt,99,3,125,2018-11-20,1.74,1,331
962394,"A step away from all, 2 bdrms. 3-5 pers. Center. A",508042,Carmen,CIUTAT VELLA,EL CARME,39.47604,-0.38241,Entire home/apt,84,1,21,2017-04-26,0.30,6,234
969359,"Port, Beach, City of Arts & Science",5128253,Yulia,POBLATS MARITIMS,NATZARET,39.44945,-0.33332,Entire home/apt,32,2,150,2019-02-13,2.07,1,156
970809,luxury apartment in the city center,5305009,Javier,CIUTAT VELLA,LA SEU,39.47557,-0.37743,Entire home/apt,50,3,33,2019-01-31,0.51,2,214
971144,Apartamento Dama de Elche,5308098,Konstantin,CAMINS AL GRAU,LA CREU DEL GRAU,39.46209,-0.34315,Entire home/apt,50,3,28,2019-01-02,0.39,1,127
975505,"BIG, SHINING AND QUIET DOUBLE ROOM",5335206,Elena,BENICALAP,BENICALAP,39.49476,-0.38251,Private room,30,2,30,2018-11-18,0.45,1,346
978855,Se alquila apartamento en Valencia para fallas,1930286,Daniel,L'OLIVERETA,SOTERNES,39.47209,-0.41284,Entire home/apt,250,2,3,2017-03-19,0.04,1,362
980183,Habitacion cerca C. de las Ciencias,2999161,Eduardo,CAMINS AL GRAU,LA CREU DEL GRAU,39.46051,-0.34093,Private room,20,2,26,2018-08-11,0.37,2,359
983548,Flat next to Train Station & Subway,1120386,Ignacio,EXTRAMURS,LA ROQUETA,39.46688,-0.3793,Entire home/apt,42,2,425,2019-02-14,5.84,1,154
992635,APARTAMENTO 1ª LÍNEA PLAYA VALENCIA -LA PATACONA-,5450977,Xelo,POBLATS MARITIMS,LA MALVA-ROSA,39.48446,-0.32579,Entire home/apt,70,2,26,2018-12-31,0.44,1,48
993282,1 Bdr. APARTMENT CENTER VALENCIA,5456718,Carla,EXTRAMURS,LA ROQUETA,39.46469,-0.37927,Entire home/apt,45,3,27,2018-11-30,0.42,1,222
993706,"Alojamiento Centro Valencia, Spain",5151211,Cora,EXTRAMURS,ARRANCAPINS,39.46882,-0.38386,Entire home/apt,35,2,148,2017-08-21,2.04,1,111
995182,ART GALLERY APARTMENT IN THE CENTER,5318547,Serafin Y Maribel,CIUTAT VELLA,SANT FRANCESC,39.47128,-0.37149,Entire home/apt,140,3,149,2019-02-21,2.15,1,209
1015597,ROOM DOWNTON OF VALENCIA,4602311,Yimmy,L'EIXAMPLE,RUSSAFA,39.46368,-0.37,Private room,27,1,63,2018-12-29,0.92,1,362
1023132,Cozy room 10min walk from downtown,5631612,Manuel,EL PLA DEL REAL,EXPOSICIO,39.47484,-0.36073,Private room,30,5,2,2018-03-20,0.03,1,360
1028717,BEAUTIFUL SINGLE ROOM CITY CENTRE,5661265,Elisa,EXTRAMURS,LA ROQUETA,39.46748,-0.37918,Private room,25,1,1,2016-03-21,0.03,2,89
1031086,PRIVATE ROOM. SUPER NICE SITUATION,5674436,Paqui,L'EIXAMPLE,RUSSAFA,39.46004,-0.3703,Private room,45,2,10,2019-01-05,0.23,2,164
1040499,SUNNY APARTMENT IN RUZAFA-DOWNTOWN,5352316,Paco,L'EIXAMPLE,RUSSAFA,39.46034,-0.3742,Entire home/apt,89,5,21,2018-12-04,0.35,1,259
1043431,Ático con terrazas en el carmen,3269596,Victor,CIUTAT VELLA,EL MERCAT,39.47194,-0.3789,Entire home/apt,72,4,274,2019-02-24,3.93,2,172
1044279,MATRIMONIAL ROOM+BATH+WIFI+SUBWAY,5748418,María,L'OLIVERETA,NOU MOLES,39.46908,-0.39406,Private room,37,2,17,2018-11-18,0.25,1,229
1048051,In the very center of Valencia,3859309,Cristina,CIUTAT VELLA,SANT FRANCESC,39.46942,-0.37335,Entire home/apt,55,2,228,2019-01-02,3.22,1,248
1075422,LOVELY APARTMENT IN VALENCIA,806645,Maria Jesus,PATRAIX,SAFRANAR,39.46254,-0.39732,Entire home/apt,30,1,26,2019-01-03,0.44,8,261
1076404,Centric cozy apartment,2869421,Miguel Ángel,EXTRAMURS,ARRANCAPINS,39.46807,-0.38445,Entire home/apt,49,2,126,2019-01-30,1.78,1,252
1093395,Hermoso apartamento ciudad ciencias,3583996,Vicente,CAMINS AL GRAU,AIORA,39.46876,-0.34864,Entire home/apt,76,2,2,2016-03-28,0.06,3,140
1094583,Flat in center of Valencia ,6013596,Elvira,CIUTAT VELLA,EL PILAR,39.47398,-0.38285,Entire home/apt,45,2,285,2019-02-10,4.11,1,13
1103471,Apto. Benimaclet con Wifi y garaje,6060427,Mº José,EL PLA DEL REAL,JAUME ROIG,39.48418,-0.36353,Entire home/apt,55,2,50,2018-12-02,0.71,1,279
1105407,Charming house in the center,6085420,Pepa,L'EIXAMPLE,RUSSAFA,39.46275,-0.36985,Entire home/apt,69,2,38,2018-12-02,1.06,1,134
1114098,"Sunny, Cute Apt Historic Centre 35e",1512611,Lula & Luna,CIUTAT VELLA,EL MERCAT,39.47357,-0.37888,Entire home/apt,69,2,6,2015-08-18,0.09,10,346
1115934,Next to Valencia center,6124572,María Vicenta,PATRAIX,PATRAIX,39.4646,-0.39126,Entire home/apt,35,2,128,2018-06-26,1.87,1,347
1123711,10.Lonja I Casco Antiguo,2711989,Like Apartments,CIUTAT VELLA,EL MERCAT,39.47448,-0.37896,Entire home/apt,38,1,2,2014-03-23,0.03,28,293
1124354,Family villa Malvarrosa beach,6167570,Isabel Y Mario,POBLATS MARITIMS,LA MALVA-ROSA,39.47803,-0.32399,Entire home/apt,250,1,1,2016-08-20,0.03,6,242
1133635,Unifamiliar en ciudad junto al mar,6218943,Jordi,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47028,-0.32718,Entire home/apt,90,2,44,2019-02-22,0.99,1,266
1137359,I AM LOOKING FOR A ROOM IN MANHATTA,4875774,Eduardo,LA SAIDIA,TRINITAT,39.48528,-0.36569,Private room,76,1,0,,,2,365
1145001,"Big apartment in Valencia, Spain",6278049,Lourdes,L'EIXAMPLE,RUSSAFA,39.45886,-0.37324,Entire home/apt,43,1,30,2019-02-10,0.54,2,272
1146206,Malvarrosa Beach II Seaside cute apt,1512611,Lula & Luna,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46592,-0.32716,Entire home/apt,39,3,30,2017-04-11,0.43,10,276
1147656,FAMILY-GOOD VIEWS-SW.POOL-FREE WIFI,6258307,Isabel,CAMPANAR,SANT PAU,39.48899,-0.40509,Entire home/apt,75,3,131,2019-02-01,1.91,1,197
1151087,Cozy Loft Duplex in Cathedral area - WI FI,6308930,Denise,CIUTAT VELLA,LA XEREA,39.4757,-0.37249,Entire home/apt,50,2,85,2019-02-14,1.22,1,346
1162150,DOWNTOWN APARTMENT FOR SHORT-TERM RENTAL VALENCIA,2037083,Isabel,CIUTAT VELLA,EL MERCAT,39.47517,-0.38041,Entire home/apt,59,7,44,2019-02-09,0.64,28,132
1170770,Spacious & Modern Renovated Apartment -with love-,6225633,Arnau,ALGIROS,CIUTAT JARDI,39.47496,-0.34581,Entire home/apt,96,5,28,2019-01-19,1.14,4,216
1174149,FLAT VERY CLOSE TO CENTER,5701507,Inma,LA SAIDIA,MORVEDRE,39.48241,-0.37625,Entire home/apt,70,5,10,2017-01-04,0.17,2,357
1191980,ROOM PERFECT AND BETTER COMFORT,6516174,Grego,L'EIXAMPLE,RUSSAFA,39.45931,-0.37675,Private room,19,1,176,2018-12-20,2.52,3,279
1196931,"Apartment in downtown, Ruzafa.WIFI",6113411,"Belén, Antón Y Joan",L'EIXAMPLE,RUSSAFA,39.46021,-0.37816,Entire home/apt,40,5,99,2018-10-26,1.44,1,175
1198293,"☼ ☼  Sorní, Sunny, Calm & WiFi ☼ ☼ ",6510174,J And G,L'EIXAMPLE,EL PLA DEL REMEI,39.47113,-0.36706,Entire home/apt,75,4,101,2019-01-21,1.46,1,311
1213185,Close to beach and university (UPV and UV),6622836,María,POBLATS MARITIMS,BETERO,39.46996,-0.33686,Entire home/apt,60,2,81,2019-02-17,1.19,1,213
1220708,BEST DEAL TO STAY IN VALENCIA WIFI!,3264741,Clara,RASCANYA,ELS ORRIOLS,39.49299,-0.37297,Entire home/apt,44,3,151,2019-01-18,2.23,1,49
1231911,Flat near univ + beach + telf./wifi,3701192,Adriana,POBLATS MARITIMS,BETERO,39.47459,-0.3351,Entire home/apt,50,6,38,2018-08-31,0.56,4,176
1232560,atico loft -wifi gratis -ruzafa,5955237,Jose Luis,L'EIXAMPLE,RUSSAFA,39.46169,-0.37812,Entire home/apt,55,2,106,2018-12-23,1.56,2,268
1239602,Penthouse in Perello the beach - Albufera,6756868,Barbara,POBLATS DEL SUD,EL PERELLONET,39.27546,-0.27585,Entire home/apt,60,2,39,2018-10-26,0.59,1,306
1242316,Oceanographic with a terrace,3480461,Valencia Luxury,CAMINS AL GRAU,PENYA-ROJA,39.45523,-0.34672,Entire home/apt,190,3,8,2018-10-07,0.23,74,329
1245001,COSY BEDROOM CRISIS ADPATED&WIFI,2751768,Maryel,CIUTAT VELLA,EL MERCAT,39.47472,-0.37742,Private room,25,2,268,2019-02-11,3.91,2,205
1251727,Malvarrosa Beach II Sea Side Aprt.,1512611,Lula & Luna,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46746,-0.32868,Entire home/apt,49,3,29,2018-08-11,0.42,10,306
1254536,Apartment historic center valecia,5331828,Pallmi,CIUTAT VELLA,EL CARME,39.47894,-0.38161,Entire home/apt,45,2,121,2018-12-30,1.88,4,341
1257817,Green VLC 2-4 people WIFI Included!,6851232,Ana,EXTRAMURS,ARRANCAPINS,39.46771,-0.38968,Entire home/apt,58,2,75,2018-12-09,1.08,2,37
1257844,Cozy apartment Valencia Center,6851537,Pepi,EXTRAMURS,LA ROQUETA,39.46713,-0.38049,Entire home/apt,70,2,154,2019-02-11,2.25,13,315
1263619,Open White Loft by CuldeSac,6879501,Open White Loft By CuldeSac,CIUTAT VELLA,SANT FRANCESC,39.47074,-0.38096,Entire home/apt,59,3,29,2019-01-18,0.43,1,24
1263720,"Close to the beach, Port and CAC",6880179,Manuel,CAMINS AL GRAU,AIORA,39.46416,-0.33763,Entire home/apt,55,4,0,,,1,43
1294249,MALVARROSA BEACH LOFT APARTMENT,7036949,Rosa,POBLATS MARITIMS,LA MALVA-ROSA,39.47837,-0.33261,Entire home/apt,75,2,46,2018-11-18,0.67,1,335
1302133,The Beach House Malvarosa Valencia,7080403,Merche &,POBLATS MARITIMS,LA MALVA-ROSA,39.4762,-0.32556,Entire home/apt,100,2,39,2018-11-18,0.60,1,77
1308898,BUBBLE CARO FLAT- City Center- :D,7115413,Elena,CIUTAT VELLA,EL CARME,39.48004,-0.38199,Entire home/apt,62,2,197,2019-02-21,2.91,1,309
1315661,"Ruzafa: 2 bedrooms, 5 guests max + Yoga available",7147585,Erika,L'EIXAMPLE,RUSSAFA,39.46308,-0.37216,Entire home/apt,49,3,272,2018-10-25,3.99,1,0
1315882,Studio Reina II,3480461,Valencia Luxury,CIUTAT VELLA,LA XEREA,39.47217,-0.37257,Entire home/apt,105,3,17,2018-09-06,0.29,74,296
1329697,Penthouse in Valencia-Benimaclet,7214346,Maite,BENIMACLET,BENIMACLET,39.48641,-0.36082,Entire home/apt,55,2,139,2019-01-02,2.35,1,346
1331704,Trendy apartment in down town. WiFi,5824416,Raquel,L'EIXAMPLE,RUSSAFA,39.46081,-0.37696,Entire home/apt,44,2,74,2019-01-03,1.09,1,257
1376260,Nice beedroom in the heart of Vlc,7456597,Ileana,CIUTAT VELLA,EL MERCAT,39.47425,-0.37776,Private room,40,1,20,2018-11-18,0.34,1,283
1381562,"Céntrico, moderno y a buen precio",7481013,Jesus,CIUTAT VELLA,EL CARME,39.48087,-0.38148,Entire home/apt,79,3,144,2019-02-23,2.30,1,329
1381987,The heart of the old town,7483341,Juan Vicente,CIUTAT VELLA,EL CARME,39.47845,-0.37901,Private room,25,2,32,2019-02-18,0.48,1,74
1384462,Convenient room close to the beach,5167695,Miguel,CAMINS AL GRAU,PENYA-ROJA,39.45668,-0.34178,Private room,27,2,23,2018-09-01,0.34,1,31
1387010,ENJOY YOUR STAY IN VALENCIA ,7503436,Vicente,BENICALAP,BENICALAP,39.49283,-0.38856,Private room,25,1,82,2018-11-16,1.36,2,357
1391621,Pequeño Studio con Parking,7523691,Elena,EXTRAMURS,ARRANCAPINS,39.46648,-0.38486,Entire home/apt,39,5,35,2018-11-19,0.66,1,89
1398900,"La Casita, wi-fi",7554012,Josefa,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46927,-0.32838,Entire home/apt,100,3,65,2018-12-29,0.99,1,256
1400077,Central flat with sunny terrace,727214,Meike,CIUTAT VELLA,LA SEU,39.47723,-0.37505,Entire home/apt,55,7,124,2019-02-23,1.90,1,52
1400789,Fully renovated bright apartment,7564067,Béatrice,CAMINS AL GRAU,AIORA,39.46466,-0.33701,Entire home/apt,52,7,10,2018-08-11,0.15,1,240
1432634,Beach Apartment with Patio,7699906,Monica,POBLATS MARITIMS,LA MALVA-ROSA,39.48156,-0.33036,Entire home/apt,60,1,72,2019-02-21,1.06,2,284
1443990,Apartamento Botanico - Torres Quart,7753366,Jose,EXTRAMURS,EL BOTANIC,39.4794,-0.38493,Entire home/apt,51,2,351,2019-02-14,5.22,1,50
1460051,BEAUTIFUL 2 BEDROOM FLAT WITH WIFI,6871400,Montse,L'EIXAMPLE,LA GRAN VIA,39.46438,-0.36599,Entire home/apt,110,2,55,2019-01-08,0.82,1,227
1481749,Apartment in Malvarrosa's beach,7927661,Amalia,POBLATS MARITIMS,LA MALVA-ROSA,39.47579,-0.32966,Entire home/apt,60,2,47,2018-12-09,0.78,1,269
1499012,"Next to the beach, sunny appartment",8010349,Juanjo,POBLATS MARITIMS,LA MALVA-ROSA,39.47894,-0.3275,Entire home/apt,40,2,259,2019-02-19,3.84,2,126
1499734,breathtaking views of the beach,644376,Oscar,POBLATS DEL SUD,EL PERELLONET,39.28222,-0.28018,Entire home/apt,33,5,16,2018-11-19,0.50,4,278
1500525,"Top flat - renovated, central, WiFi",8018654,Thomas,LA SAIDIA,TRINITAT,39.48431,-0.36762,Entire home/apt,59,3,72,2018-12-27,1.12,1,107
1538774,Loft Torres de Serranos,8204317,Carlos,CIUTAT VELLA,LA SEU,39.47757,-0.37657,Entire home/apt,79,3,108,2018-10-29,2.36,1,282
1546144,EXCELLENT  DOUBLE BED  FLAT WITH POOL AND PARKING,8203789,Khrysis,RASCANYA,SANT LLORENS,39.49071,-0.36649,Entire home/apt,100,2,34,2018-12-20,0.51,1,347
1553914,Double room near beach in Valencia,8274329,Manuel,POBLATS MARITIMS,BETERO,39.47121,-0.33533,Private room,15,3,30,2018-12-16,0.69,9,218
1586721,Studio Reina I,3480461,Valencia Luxury,CIUTAT VELLA,LA XEREA,39.473,-0.3731,Entire home/apt,100,3,13,2019-01-02,0.20,74,328
1587310,Single room in Benimaclet,8286196,Elena,BENIMACLET,BENIMACLET,39.48674,-0.3611,Private room,20,1,9,2019-02-12,0.23,1,356
1588788,Ático con terraza en el centro (pta 10),8459939,Javier,EXTRAMURS,ARRANCAPINS,39.46655,-0.38535,Entire home/apt,59,2,79,2019-02-18,1.19,3,254
1595021,Central Market Attic A,3480461,Valencia Luxury,CIUTAT VELLA,EL MERCAT,39.47308,-0.37676,Entire home/apt,125,3,20,2018-09-30,0.37,74,285
1595154,Central Market Attic B,3480461,Valencia Luxury,CIUTAT VELLA,SANT FRANCESC,39.47166,-0.3761,Entire home/apt,125,3,2,2018-01-09,0.07,74,334
1595568,Ático muy tranquilo en valencia,8185853,José Antonio,ALGIROS,CIUTAT JARDI,39.47224,-0.34614,Private room,22,2,1,2015-03-19,0.02,1,360
1598525,Ático con terraza en el centro (pta 9),8459939,Javier,EXTRAMURS,ARRANCAPINS,39.46713,-0.38319,Entire home/apt,59,2,48,2019-02-21,0.74,3,224
1617265,Valencia Luxury Centre 13 Attic,3480461,Valencia Luxury,EXTRAMURS,ARRANCAPINS,39.4674,-0.38421,Entire home/apt,210,3,45,2018-12-03,0.95,74,229
1639276,Main Central Station Apartment,8704211,Javier,EXTRAMURS,LA ROQUETA,39.46704,-0.3789,Entire home/apt,69,2,88,2019-02-21,1.36,1,267
1640274,CITYCENTRE VALENCIA: STYLISH APP.,8709465,Wouter & Mandy,CIUTAT VELLA,SANT FRANCESC,39.46906,-0.3794,Entire home/apt,59,1,101,2019-02-09,1.52,1,324
1644186,Valencia Luxury Centre 01 Terrace,3480461,Valencia Luxury,EXTRAMURS,ARRANCAPINS,39.4679,-0.38582,Entire home/apt,170,2,12,2018-11-04,0.22,74,311
1644259,Valencia Luxury Centre 02 Terrace,3480461,Valencia Luxury,EXTRAMURS,ARRANCAPINS,39.46878,-0.38466,Entire home/apt,170,3,20,2019-02-23,0.34,74,278
1658018,single and double room,8788278,Laura,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46949,-0.33276,Private room,20,1,51,2019-01-04,0.79,1,58
1689978,Sunny Loft in the Old City of Valencia + Wi Fi,8930021,Moncho,CIUTAT VELLA,LA SEU,39.47648,-0.37873,Entire home/apt,50,3,111,2018-12-30,1.81,1,221
1702630,Charming house,8988014,Cladami,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46774,-0.33179,Entire home/apt,40,3,71,2019-01-28,1.18,5,148
1713200,Modern and very well located apartm,8987701,Adolfo,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46768,-0.33158,Entire home/apt,100,2,4,2019-01-03,0.07,1,75
1715466,Valencia Close to the beach,9046020,David,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47026,-0.32986,Entire home/apt,48,2,48,2018-12-04,0.80,2,354
1718650,"Ruzafa Apartment, Valencia Center",6851537,Pepi,QUATRE CARRERES,EN CORTS,39.45657,-0.37257,Entire home/apt,57,2,35,2019-01-29,0.54,13,323
1729975,Piso 8 personas ciudad ciencias,9115245,Jaime,CAMINS AL GRAU,LA CREU DEL GRAU,39.46086,-0.34623,Entire home/apt,40,1,29,2018-12-28,0.64,5,193
1731293,Ático centro histórico,9115245,Jaime,CIUTAT VELLA,EL CARME,39.4771,-0.38107,Entire home/apt,100,1,60,2018-12-04,0.92,5,339
