id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1391621,Pequeño Studio luminoso,7523691,Elena,EXTRAMURS,ARRANCAPINS,39.46842,-0.38674,Entire home/apt,44,5,47,2021-12-07,0.54,1,49,7,
1400077,Central flat with sunny terrace,727214,Meike,CIUTAT VELLA,EL CARME,39.47837,-0.37671,Entire home/apt,64,5,142,2021-11-29,1.43,1,10,2,
1432634,Beach Apartment with Patio,7699906,Monica,POBLATS MARITIMS,LA MALVA-ROSA,39.48106,-0.32843,Entire home/apt,60,2,91,2021-09-05,0.89,1,0,4,VT-41556-V
1443990,Apartamento Botanico - Torres Quart,7753366,Jose,EXTRAMURS,EL BOTANIC,39.47932,-0.38506,Entire home/apt,51,2,429,2020-08-03,4.23,1,4,0,
1460051,BEAUTIFUL 2 BEDROOM FLAT WITH WIFI,6871400,Montse,L'EIXAMPLE,LA GRAN VIA,39.46449,-0.36583,Entire home/apt,96,2,103,2021-11-28,1.02,1,310,21,
1481749,Apartment in Malvarrosa's beach,7927661,Amalia,POBLATS MARITIMS,LA MALVA-ROSA,39.47655,-0.32865,Entire home/apt,80,3,75,2021-10-17,0.79,1,248,9,
1499734,breathtaking views of the beach,644376,Oscar,POBLATS DEL SUD,EL PERELLONET,39.28184,-0.27967,Entire home/apt,52,1,25,2021-09-07,0.38,4,0,1,
1538774,Loft Torres de Serranos,8204317,Carlos,CIUTAT VELLA,EL CARME,39.47973,-0.37538,Entire home/apt,79,4,154,2021-10-31,1.93,1,94,13,VT-38036-V
1546144,EXCELLENT  DOUBLE BED  FLAT WITH POOL AND PARKING,8203789,Khrysis,RASCANYA,SANT LLORENS,39.49051,-0.36628,Entire home/apt,116,4,45,2021-11-22,0.45,1,340,3,
1547943,Bonito piso de diseño centro y playa,3325488,Ana,CAMINS AL GRAU,CAMI FONDO,39.46556,-0.35608,Entire home/apt,65,20,1,2016-07-07,0.02,2,78,0,
1587310,Single room in Benimaclet,8286196,Elena,BENIMACLET,BENIMACLET,39.48643,-0.36135,Private room,24,2,30,2021-09-11,0.41,1,82,1,
1639276,Main Central Station Apartment,8704211,Javier,EXTRAMURS,LA ROQUETA,39.46665,-0.37949,Entire home/apt,63,3,105,2021-07-20,1.06,1,141,1,VT-41697-V
1702630,Charming house next to the beach,8988014,Emilio Y Sara,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46594,-0.3318,Entire home/apt,57,3,98,2021-11-16,1.04,8,242,12,VT-36805-V
1713200,Beautiful Beach Duplex,8987701,Adolfo Y Sara,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46639,-0.33211,Entire home/apt,58,3,13,2021-11-07,0.14,4,262,5,VT-36716-V
1715466,Valencia Close to the beach,9046020,David,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47167,-0.33034,Entire home/apt,59,2,82,2021-12-08,0.87,2,359,18,VT-38167-V
1740732,"CLEANING-DISINFECTION, NICE APARTAMENT  VALENCIA",8885763,Miguel Angel,L'OLIVERETA,NOU MOLES,39.4721,-0.40384,Entire home/apt,59,3,43,2021-08-22,0.44,1,170,4,VT-38034-V
1740954,Valencia's  apartment 3 bedroom,3690047,Macarena,L'EIXAMPLE,RUSSAFA,39.45926,-0.37637,Entire home/apt,92,31,45,2021-09-01,0.46,7,170,2,
1758184,cozy loft patio+pool +wifi,9244329,Jo,L'EIXAMPLE,RUSSAFA,39.463,-0.36836,Entire home/apt,84,3,243,2021-11-07,2.46,4,262,16,VT-36177-V
1772555,Suite Bed & Breakfast,9309218,Marco,CAMINS AL GRAU,AIORA,39.4632,-0.3375,Private room,32,4,113,2021-12-14,1.15,3,262,16,
1810684,Valencia with wifi in the center,3197976,Eduard,L'EIXAMPLE,RUSSAFA,39.4599,-0.37549,Entire home/apt,80,3,194,2021-11-21,2.06,3,159,17,
1838698,Fantastic Family House,9610872,Jose,L'OLIVERETA,TRES FORQUES,39.46727,-0.40433,Entire home/apt,49,5,53,2020-02-07,0.54,1,170,0,
1842000,Luxury air-con 3 bed apt. Arts and Sciences area,9222108,Diana,CAMINS AL GRAU,PENYA-ROJA,39.4587,-0.34951,Entire home/apt,125,3,3,2021-08-05,0.12,1,171,2,
1842193,"TELETRABAJO,lugar singular ,wifi, AC, a pie calle",9244329,Jo,L'EIXAMPLE,RUSSAFA,39.46163,-0.36955,Entire home/apt,50,2,55,2021-08-15,1.01,4,221,1,VT-36177-V
1855456,4ROOM FLAT NEAR BEACH & UNIV.+WIFI,3701192,Adriana,ALGIROS,L'ILLA PERDUDA,39.47179,-0.34079,Entire home/apt,79,2,141,2021-08-30,1.43,3,58,9,VT-33996-V
1858198,Apartamento Valencia Center OFICIAL,9696351,José,CIUTAT VELLA,EL MERCAT,39.47243,-0.37774,Entire home/apt,79,3,0,,,1,36,0,
1947238,"RENTAL APARTMENT IN RUZAFA, VALENCIA",2037083,Isabel,L'EIXAMPLE,RUSSAFA,39.46304,-0.37031,Entire home/apt,95,7,44,2021-12-03,0.49,19,47,6,Registro Turístico nº VT-34114-V
1970631,Doble room well connected near Bioparc,2814251,Carlos,L'OLIVERETA,SOTERNES,39.47143,-0.40535,Private room,24,2,86,2021-12-08,2.13,2,352,21,
2053439,Luxury apartment Valencia Center,10172001,Jose,CIUTAT VELLA,LA XEREA,39.47625,-0.37203,Entire home/apt,100,3,164,2021-11-22,2.01,1,338,19,
2060665,"Velero Lujo, 2 camarotes y 2 baños,Marina Valencia",10546463,Oscar,L'EIXAMPLE,RUSSAFA,39.46677,-0.37591,Entire home/apt,58,1,9,2018-04-22,0.16,1,0,0,6va30708
2095326,Trendy Loft - Ruzafa,9963028,Pilar,L'EIXAMPLE,RUSSAFA,39.46194,-0.37451,Entire home/apt,50,3,166,2019-12-26,1.71,1,0,0,VT-45119-V
2103536,Penthouse with terrace and pool,10725621,Erika,CAMINS AL GRAU,AIORA,39.46336,-0.33761,Entire home/apt,92,4,123,2021-12-03,1.41,1,74,17,
2146923,Great 3 bd flat historical centre,10959379,Victoria,CIUTAT VELLA,EL CARME,39.47798,-0.38155,Entire home/apt,113,1,453,2021-11-27,4.72,6,123,47,VT32878V
2211787,NEW COSY LOFT IN HEART OF VALENCIA,9855565,Maria,EXTRAMURS,ARRANCAPINS,39.46609,-0.38208,Entire home/apt,48,3,342,2021-12-01,3.56,1,237,33,VT-44006-V
2226162,CHA-PLIN-PLAN,11360270,Andrea,L'EIXAMPLE,RUSSAFA,39.46307,-0.37735,Entire home/apt,100,5,34,2020-08-26,0.36,1,216,0,
2241175,Flat WiFi Terrace Airco garage in the old city,4161106,Claude,CIUTAT VELLA,EL CARME,39.47722,-0.3781,Entire home/apt,110,3,93,2021-12-10,0.99,1,144,14,VT-40759-V
2312381,Discover valencia with 7 moons,11809338,7moons,L'EIXAMPLE,EL PLA DEL REMEI,39.47067,-0.3674,Private room,80,2,15,2019-11-01,0.16,5,361,0,
2353221,Habitación centro Valencia- Ruzafa,2423092,Maria Luisa,L'EIXAMPLE,RUSSAFA,39.46215,-0.37183,Private room,30,2,28,2021-11-16,0.30,2,365,11,
2360229,DOUBLE ROOM+WIFI+TERRACE,7463142,Silvia,L'OLIVERETA,NOU MOLES,39.47135,-0.40503,Private room,40,30,51,2021-07-31,0.54,1,166,1,
2364778,Lovely flat in ideal location Wifi,3454879,Vivien,L'EIXAMPLE,LA GRAN VIA,39.46807,-0.36511,Entire home/apt,60,3,215,2021-10-11,2.28,1,17,1,VT-37238-V
2445550,Centric apartament terrace and wifi,6068973,Carlos,CIUTAT VELLA,SANT FRANCESC,39.47161,-0.37684,Entire home/apt,42,4,220,2019-09-25,2.33,1,47,0,VT-37898-V
2449474,Apartment in Historic Centre Wifi,12525970,Rafael,CIUTAT VELLA,SANT FRANCESC,39.47035,-0.38225,Entire home/apt,50,2,181,2020-03-10,1.92,1,0,0,
2452337,Studio for two and WiFi on the beach,8988014,Emilio Y Sara,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46845,-0.33164,Entire home/apt,52,3,144,2021-12-10,1.58,8,262,8,VT-36803-V
2459637,Habitación céntrica Valencia-Ruzafa,2423092,Maria Luisa,L'EIXAMPLE,RUSSAFA,39.46215,-0.37286,Private room,25,2,57,2021-11-06,0.60,2,362,15,
2486462,APARTMENT IN HISTORIC CENTRE,12723722,Cristina,CIUTAT VELLA,LA SEU,39.47636,-0.37638,Entire home/apt,81,3,142,2021-11-28,1.50,2,159,19,
2488639,FERIA VALENCIA+wifi+garaje PGVT-1718-V,12737363,Toni,POBLATS DE L'OEST,BENIMAMET,39.50489,-0.42584,Entire home/apt,89,2,65,2021-12-06,0.69,1,38,15,PGVT-1718-V
2490695,Enjoy Valencia Beach Apartment @Sea,12749124,Hans En Saskia,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46538,-0.32509,Entire home/apt,80,5,80,2021-11-20,0.87,3,333,8,VT-46662-V
2533554,Habitación en el Cabañal,12976069,Eva,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46385,-0.33058,Private room,21,2,156,2021-12-06,1.68,1,363,22,
2534892,Charming Beach Apartment wifi,6383590,Sony,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46392,-0.33265,Entire home/apt,52,3,238,2021-09-10,2.52,1,83,5,VT-36594-V9
2535466,Apartamento  centro Valencia,9933766,Gabriela,EXTRAMURS,LA ROQUETA,39.4682,-0.38089,Entire home/apt,95,3,35,2018-04-22,0.38,1,316,0,VT40125V
2537271,Linda habitación con baño mejor sitio Valencia,7178352,Alexandra,EL PLA DEL REAL,MESTALLA,39.47389,-0.35682,Private room,35,2,16,2021-10-13,0.22,1,365,6,
2537606,confortable room near the beach,12993313,Ester,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47067,-0.32907,Private room,33,2,24,2021-08-30,0.25,2,0,7,VT-33173-V
2606300,"In the heart of Rusafa, 3 bedrooms 2 bathrooms",13346730,Aleksander,L'EIXAMPLE,RUSSAFA,39.46189,-0.3715,Entire home/apt,36,2,387,2021-11-28,4.18,1,249,42,Y1320107J
2606636,★ Amazing sea views ★,791187,Inés,POBLATS MARITIMS,LA MALVA-ROSA,39.48273,-0.32575,Entire home/apt,108,5,78,2018-08-27,0.84,4,156,0,
2620431,"Habitación grande, gran desayuno y terraza privada",431741,Olga,EXTRAMURS,LA PETXINA,39.47323,-0.39121,Private room,50,2,46,2021-08-05,0.54,21,0,1,VT-44273-V
2628166,"Apart Marina ,céntrico,licencia VT-41798-V",13461152,José Francisco,LA SAIDIA,MARXALENES,39.48448,-0.3823,Entire home/apt,70,4,11,2018-08-02,0.13,1,362,0,
2646820,Fast.E-300Mb/Tram-90m Carmen-550m/On-St parking,1497590,David,LA SAIDIA,MORVEDRE,39.48614,-0.37346,Entire home/apt,72,3,47,2021-12-07,0.50,3,287,10,
2690646,Bedroom of a Pop Star,2404140,Adriana,L'EIXAMPLE,RUSSAFA,39.46296,-0.36634,Private room,829,2,19,2019-07-08,0.34,1,0,0,
2697546,Piso céntrico grande: 4 hab. dobles,13806052,Martina,LA SAIDIA,MORVEDRE,39.48327,-0.37526,Entire home/apt,89,4,21,2021-08-26,0.27,1,172,3,
2699479,Piso en el centro histórico de Valencia,12512259,Eirini,CIUTAT VELLA,EL PILAR,39.47357,-0.38168,Entire home/apt,63,4,23,2021-08-22,0.25,1,314,1,
2704860,BEST LOCATION IN VALENCIA,1246110,Raquel,L'EIXAMPLE,LA GRAN VIA,39.46527,-0.36173,Entire home/apt,125,2,81,2020-03-20,1.00,3,306,0,VT-44244-V
2706156,Apart.- Loft en Barrio Carmen Vlc,13849445,Felix,CIUTAT VELLA,EL CARME,39.47863,-0.38021,Entire home/apt,71,2,105,2021-11-22,1.18,1,89,16,VT-40399-V
2707734,vivienda tipo bajo-loft,13857008,P'Ascual,QUATRE CARRERES,EN CORTS,39.45311,-0.37184,Entire home/apt,42,6,26,2021-09-28,0.28,5,57,7,
2725241,PETITE PENTHOUSE APT+WIFI+BIKES,13945003,Mercedes,EXTRAMURS,ARRANCAPINS,39.461,-0.37965,Entire home/apt,78,2,240,2021-11-09,2.57,2,120,17,VT-37127-V
2743692,Amazing design apt in Valencia! FREE WIFI,14037016,Isidro,L'EIXAMPLE,RUSSAFA,39.46416,-0.3728,Entire home/apt,79,2,241,2021-12-12,2.60,4,33,17,VT-36424-V
2773236,ApartUP Opera Tower View. Pool+Gym+WiFi,14182776,Alberto,CAMINS AL GRAU,PENYA-ROJA,39.46124,-0.35193,Entire home/apt,118,1,94,2021-11-17,1.01,32,247,13,AT-36068-V
2782334,QUIET AND SUNNY. IDEAL FAMILIES,14230948,Julia,POBLATS DEL SUD,EL SALER,39.3545,-0.32258,Entire home/apt,80,2,45,2021-12-04,0.48,1,295,6,
2796700,Apartamento en Ruzafa,14306345,Carmela,L'EIXAMPLE,RUSSAFA,39.46262,-0.36879,Private room,45,1,2,2021-08-29,0.06,1,365,1,
2851410,Fast-E 50Mb/Metro-290m/Cafe Society enclave/On St,1497590,David,EXTRAMURS,ARRANCAPINS,39.4682,-0.3886,Entire home/apt,74,3,28,2021-12-06,0.31,3,340,9,
2855311,Precioso  apart. en el centro,14597325,Carlos & Petra,CIUTAT VELLA,EL MERCAT,39.47503,-0.38077,Entire home/apt,68,4,115,2021-11-25,1.24,2,100,3,
2868831,Comfy & handy apartment in Valencia,7479594,Annika + Alex,ALGIROS,LA VEGA BAIXA,39.47615,-0.3499,Entire home/apt,140,2,150,2021-09-11,1.68,1,76,3,
2911858,Stylish apartment in  Ensanche,14874734,Fiona,L'EIXAMPLE,RUSSAFA,39.46353,-0.36889,Entire home/apt,91,2,144,2021-12-08,1.60,1,282,19,Tourist Board/ Valencia Licencia Turistica  licence number VT-38808-V.
2962380,Restored Fishermen’s beach House,14975898,Addison,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46474,-0.33022,Entire home/apt,60,14,53,2019-04-21,0.59,1,147,0,VT-46051-V
2972825,ENTRE EL CENTRO Y MAR,15166343,Ines,CAMINS AL GRAU,LA CREU DEL GRAU,39.46434,-0.35032,Entire home/apt,150,1,4,2018-11-18,0.07,1,362,0,
2990368,Bonito apartamento de diseño cerca centro y playa,3325488,Ana,CAMINS AL GRAU,CAMI FONDO,39.46557,-0.35628,Entire home/apt,65,20,15,2020-08-30,0.17,2,109,0,VT-36809-V
3017494,Nice apartment near the center,14958292,Ana Belén,EXTRAMURS,EL BOTANIC,39.47549,-0.38434,Entire home/apt,46,2,168,2020-03-20,1.87,1,303,0,VT-39571-V
3070240,I Loft Valencia,3155089,Francisco,CIUTAT VELLA,LA SEU,39.4785,-0.37601,Entire home/apt,116,2,66,2021-11-05,0.72,6,339,3,VT-34227-V
3070866,Habitacion doble en piso lujo,15629060,Javier,CAMINS AL GRAU,PENYA-ROJA,39.46288,-0.35753,Private room,25,15,8,2015-05-13,0.09,1,336,0,
3079779,"Central Penthouse + Terrace, Wifi",19853143,Carlos Y Paula,EXTRAMURS,LA PETXINA,39.47483,-0.38938,Entire home/apt,58,3,133,2021-11-30,1.49,3,18,28,VT-46877-V
3097721,Piso genial en C. de las Ciencias,5072520,Mayte,CAMINS AL GRAU,PENYA-ROJA,39.45797,-0.34537,Entire home/apt,120,5,28,2020-03-02,0.34,1,51,0,
3161188,DOUBLE ROOM AVAILABLE,6516174,Grego,L'EIXAMPLE,RUSSAFA,39.46075,-0.3764,Private room,34,1,77,2021-11-27,1.01,3,355,19,
3175070,Studio in the old center barrio del Carmen 2º,12282162,Iván&Carmina,CIUTAT VELLA,EL CARME,39.47891,-0.38047,Entire home/apt,42,4,282,2021-11-22,3.08,5,161,36,VT-37981-V
3212375,CENTRO DE VALENCIA + WIFI (P27),16273898,Art & Flats,CIUTAT VELLA,SANT FRANCESC,39.4707,-0.37885,Entire home/apt,55,1,265,2021-11-21,2.95,4,157,16,VT-37482-V
3275634,Palacete en el centro de Valencia!!,535881,Vicente,CIUTAT VELLA,EL CARME,39.47704,-0.38262,Entire home/apt,1200,1,3,2016-08-14,0.04,7,362,0,
3284182,Duplex in the Historic Center VLC,16599485,Mauricio,CIUTAT VELLA,LA SEU,39.47652,-0.37639,Private room,35,2,93,2021-10-17,1.02,1,231,8,
3294861,Full equipped apartment,4323545,María,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4659,-0.32922,Entire home/apt,50,1,18,2017-03-20,0.20,1,351,0,
3331996,Ancient fisher flat near city beach,6269463,Ana Maria,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46514,-0.33204,Entire home/apt,70,7,3,2017-06-30,0.04,3,0,0,VT-38136-V
3340429,Apartment Playa Patacona / Malvarro,16740356,Berta,POBLATS MARITIMS,LA MALVA-ROSA,39.48301,-0.3269,Entire home/apt,80,2,71,2021-10-28,0.79,1,59,5,VT-37231-V
3426665,Private Terrace Marina Beach Flat!,2563972,Melanie,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46435,-0.33051,Entire home/apt,84,6,225,2021-12-12,2.50,2,289,29,VT-36385-V
3428145,Sea views in Malvarrosa Beach,14719480,Esther,POBLATS MARITIMS,LA MALVA-ROSA,39.47706,-0.32723,Entire home/apt,70,3,58,2021-11-05,0.65,1,2,4,
3459023,Open Plan Rooftop Apartment with Garden,372326,Sandro And BB,CIUTAT VELLA,EL MERCAT,39.47224,-0.37941,Entire home/apt,76,14,48,2020-08-15,1.00,2,154,0,
3459543,Malvarrosa Beach + WIFI 4 personas,17434716,Jose María,POBLATS MARITIMS,LA MALVA-ROSA,39.48222,-0.32754,Entire home/apt,75,4,18,2021-10-31,0.21,1,151,1,VT-34285-V
3472484,Apartamento muy céntrico reformado. Opción parking,17493319,Juan,EXTRAMURS,LA ROQUETA,39.46761,-0.38021,Entire home/apt,55,3,216,2021-12-08,4.25,4,150,33,
3477744,Estudio 3º centro histórico Valencia Ciutat Vella,12282162,Iván&Carmina,CIUTAT VELLA,EL CARME,39.48117,-0.38146,Entire home/apt,41,2,244,2021-11-25,2.74,5,149,21,VT-37983-V
3496182,"Ciudad de las ciencias, tranquilidad y armonía.",17550893,Maria Jesús,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.45563,-0.35876,Private room,26,1,54,2021-12-11,0.70,1,177,6,
3524575,ApartUP Yellow Opera View. Pool+PK,14182776,Alberto,CAMINS AL GRAU,PENYA-ROJA,39.46047,-0.35549,Entire home/apt,106,1,46,2021-11-07,0.52,32,196,6,AT-34247-V
3527806,Precioso Ático de Artista LIC. VT40487V,17761576,Marcos,L'EIXAMPLE,RUSSAFA,39.45983,-0.37671,Entire home/apt,286,5,225,2021-11-22,2.50,1,359,14,VT-40487-V
3547112,"Wide room, with wifi & breakfast",17681626,Andres,QUATRE CARRERES,MALILLA,39.45088,-0.37323,Private room,31,2,165,2019-08-28,1.84,3,139,0,VT-36496-V
3550616,Wide & luminous apartment with breakfast,17681626,Andres,QUATRE CARRERES,MALILLA,39.44965,-0.3736,Entire home/apt,79,2,8,2021-08-19,0.29,3,293,4,VT-36496-V
3554160,WIFI central cozy flat in old town,185240,Victoria,CIUTAT VELLA,LA SEU,39.474,-0.37599,Entire home/apt,72,2,304,2021-12-06,3.41,1,135,33,VT-42340-V
3567941,"casa con encanto,en el centro",850883,Joan,L'EIXAMPLE,RUSSAFA,39.46112,-0.37481,Entire home/apt,125,15,0,,,1,365,0,
3582685,Apartamento Centro Valencia (Calle Xàtiva),17799210,Carmen,CIUTAT VELLA,SANT FRANCESC,39.46886,-0.37737,Entire home/apt,61,2,7,2021-12-06,1.69,1,357,7,
3603433,Four room apartment close to the beach!,7300084,Ana,ALGIROS,CIUTAT JARDI,39.4717,-0.33991,Entire home/apt,125,7,22,2019-08-09,0.25,3,170,0,VT-56579-V
3643077,Piso en el corazón Russafa-Early/Late Checkin/out,14220620,Luca,L'EIXAMPLE,RUSSAFA,39.46331,-0.37326,Entire home/apt,97,3,73,2021-12-07,0.98,1,75,7,VT36574V
3651294,De diseño en excelente ubicación free Cov. OZONO,18463780,Permafrost,CIUTAT VELLA,LA SEU,39.47543,-0.37715,Entire home/apt,71,2,277,2021-11-23,3.10,19,285,27,
3651642,ApartUP Blue Opera View. WiFi+ A/C + PK + Pool,14182776,Alberto,CAMINS AL GRAU,PENYA-ROJA,39.4611,-0.35763,Entire home/apt,106,1,69,2021-11-23,0.77,32,232,6,AT-34248-V
3658759,LUNA: habitación doble con terraza,11809338,7moons,L'EIXAMPLE,EL PLA DEL REMEI,39.47047,-0.36716,Private room,102,2,0,,,5,363,0,
3658776,LUA hab. doble  baño compartido,11809338,7moons,L'EIXAMPLE,EL PLA DEL REMEI,39.47254,-0.36711,Private room,66,2,15,2021-10-29,0.17,5,361,11,
3659266,MOND: doble con baño compartido,11809338,7moons,L'EIXAMPLE,EL PLA DEL REMEI,39.47221,-0.36572,Private room,62,2,4,2021-10-11,0.05,5,363,2,
3675253,ESTUDIO EN CENTRO HISTÓRICO  Free Cov. OZONO,18463780,Permafrost,CIUTAT VELLA,LA SEU,39.47567,-0.37773,Entire home/apt,71,2,227,2021-11-29,2.55,19,326,25,
3684986,DE DISEÑO Free Cov. OZONO,18463780,Permafrost,CIUTAT VELLA,LA SEU,39.47625,-0.37753,Entire home/apt,92,2,295,2021-11-25,3.32,19,302,26,
3719698,Two bedroom flat; centre of Russafa,18995569,Toby,L'EIXAMPLE,RUSSAFA,39.46175,-0.3714,Entire home/apt,95,3,6,2016-09-01,0.07,1,0,0,
3736295,Balcony to the sea,1387923,Pilar,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47296,-0.32794,Entire home/apt,82,2,19,2021-11-15,0.25,10,346,8,AT-34420-A
3773519,Céntrico apartamento,14597325,Carlos & Petra,CIUTAT VELLA,EL MERCAT,39.47457,-0.38022,Entire home/apt,68,14,55,2021-06-20,0.61,2,137,1,
3798923,Maravilloso atico de diseño,7740877,Giuliana,CAMINS AL GRAU,PENYA-ROJA,39.46028,-0.34609,Entire home/apt,75,2,211,2021-09-19,2.40,1,288,8,
3800639,Flat in Valencia beach - Excellent Quality Price,19518291,Sergio,POBLATS MARITIMS,LA MALVA-ROSA,39.48303,-0.32896,Entire home/apt,39,15,142,2021-10-24,1.60,1,101,5,
3818922,Room with wifi & breakfast,17681626,Andres,QUATRE CARRERES,MALILLA,39.45082,-0.37311,Private room,31,2,141,2019-08-20,1.59,3,170,0,VT-36496-V
3829743,Luminosa habitación individual.,13995292,Lara,RASCANYA,SANT LLORENS,39.49144,-0.36022,Private room,20,7,54,2019-03-12,0.61,1,320,0,
3858901,LOFT DE LUJO free Cov. OZONO,18463780,Permafrost,CIUTAT VELLA,LA SEU,39.47561,-0.37561,Entire home/apt,77,2,275,2020-09-20,3.08,19,343,0,
3873970,Red room in Benimaclet,9036540,Wäntig,EL PLA DEL REAL,JAUME ROIG,39.48492,-0.36363,Private room,31,30,8,2019-08-11,0.09,8,352,0,
3885779,Room with balcony view of Viveros,9036540,Wäntig,EL PLA DEL REAL,JAUME ROIG,39.48413,-0.36317,Private room,31,30,4,2015-09-08,0.04,8,349,0,
3910499,Apartment on university quarter.,13036093,Vicent,ALGIROS,LA CARRASCA,39.47265,-0.33906,Entire home/apt,54,5,88,2021-12-10,1.00,1,53,11,
3934931,Torres de Quart Smart (Reg: AT-40812-V),3399938,Peter,CIUTAT VELLA,EL PILAR,39.47409,-0.3824,Entire home/apt,89,5,7,2019-10-11,0.09,3,82,0,AT-40812-V
3937711,Apartamento con Encanto,18539683,Kari,CAMINS AL GRAU,LA CREU DEL GRAU,39.46118,-0.34347,Entire home/apt,34,2,192,2021-11-22,2.15,1,331,12,VT-44387-V
3997953,Stylish apartment in leafy location,15465191,Rory,EXTRAMURS,EL BOTANIC,39.47932,-0.38704,Entire home/apt,65,3,172,2021-12-06,2.03,1,293,20,
4006678,La Reina Beach **** Apartment Valencia @Sea 4-6p,12749124,Hans En Saskia,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47003,-0.32812,Entire home/apt,75,5,64,2021-12-08,0.98,3,224,13,VT-46662-V
4039768,en el corazón de la ciudad,5412019,Xelo,CIUTAT VELLA,EL PILAR,39.47208,-0.38031,Private room,27,5,26,2020-03-02,0.34,1,77,0,
4042419,"Apart near the sea and metro, bus, wifi, air cond",20961184,Dmitry,POBLATS MARITIMS,LA MALVA-ROSA,39.47584,-0.32835,Entire home/apt,56,3,132,2021-11-07,1.49,1,2,17,
4057758,"One or two people, 3´ away from the beach, wifi",2977703,Carlos,POBLATS MARITIMS,LA MALVA-ROSA,39.48179,-0.33017,Private room,32,59,41,2019-09-26,0.72,1,89,0,
4059332,PISO CÉNTRICO free Cov. OZONO,18463780,Permafrost,CIUTAT VELLA,LA SEU,39.47522,-0.37667,Entire home/apt,71,2,277,2021-12-02,3.14,19,338,17,
4082223,Habitación doble en Ruzafa,21121213,George,EXTRAMURS,ARRANCAPINS,39.46056,-0.37937,Shared room,157,1,4,2015-08-30,0.05,1,365,0,
4140461,Terrace Loft in Russafa,5603919,Paco,L'EIXAMPLE,RUSSAFA,39.46156,-0.37515,Entire home/apt,81,2,187,2021-10-04,2.16,1,212,3,VT-37041-V
4162821,Charming penthouse,18463780,Permafrost,CIUTAT VELLA,LA SEU,39.47409,-0.37581,Entire home/apt,71,2,339,2021-11-29,3.86,19,336,22,
4173579,Lovely flat in trendy Ruzafa,5799141,Luis,L'EIXAMPLE,RUSSAFA,39.46147,-0.37549,Entire home/apt,85,5,190,2021-11-29,2.16,1,339,12,VT-46652-V
4209753,Apartamento primera línea de playa,21842352,Rafa,POBLATS DEL SUD,EL SALER,39.35565,-0.32221,Entire home/apt,180,2,37,2021-11-14,0.45,1,360,8,VT-39009-V
4216011,Newly renovated in April 2015. View.,15677841,Jose Y Susana,CIUTAT VELLA,EL MERCAT,39.47308,-0.37929,Entire home/apt,88,2,436,2021-12-07,5.38,4,110,50,VT-36461-V
4216116,Design & Confort in Historic Center,15677841,Jose Y Susana,CIUTAT VELLA,EL MERCAT,39.47501,-0.37697,Entire home/apt,68,2,123,2021-12-12,1.45,4,226,22,VT - 36466 - V
4230255,El Rincon de las Artes_free WIFI,21952955,Carlos,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.45556,-0.35985,Entire home/apt,40,2,215,2020-02-06,2.49,1,14,0,VT-34294-V
4252632,Luminous&modern-WIFI-80sqm-Parking,123160301,Place Your Place,QUATRE CARRERES,MALILLA,39.45511,-0.37723,Entire home/apt,71,4,101,2021-11-15,1.16,29,10,13,VT-42761-V
4364282,Beautiful apartment in Valencia,20882718,Svetlana,CAMINS AL GRAU,AIORA,39.46378,-0.33823,Entire home/apt,10,1,361,2021-11-21,4.29,1,307,74,
4367197,PISO CATEDRAL free Cov. OZONO,18463780,Permafrost,CIUTAT VELLA,LA SEU,39.47543,-0.37766,Entire home/apt,92,2,281,2021-11-16,3.23,19,333,20,
4367961,apartamento -loft,13857008,P'Ascual,QUATRE CARRERES,EN CORTS,39.45362,-0.36998,Entire home/apt,39,6,42,2021-12-09,0.51,5,111,14,
4386338,centrico apartamento con terazza en Ruzafa,22772079,Lusi,L'EIXAMPLE,RUSSAFA,39.46304,-0.37801,Entire home/apt,56,2,239,2021-11-15,2.89,2,107,21,
4395740,Habitacion Reino de Valencia,22819769,Raul,L'EIXAMPLE,LA GRAN VIA,39.46335,-0.3641,Private room,18,3,48,2021-12-07,1.63,2,170,25,
4468928,Sunny Apartment in Ruzafa with WIFI,6417110,Silvia,L'EIXAMPLE,RUSSAFA,39.46143,-0.37656,Entire home/apt,40,4,163,2021-08-23,1.88,1,31,8,
